"date","id","block","trial","word","font","valence","resp","rt","wf_kf","val_mn","arous_mn","domin_mn","val_sd","arous_sd","domin_sd","course","cnt"
"2022-09-30_16h18.23.136",30373400,"emotional",27,"swamp","blue","neutral","d",514.9,5,5.14,4.86,5.29,2.24,2.36,1.63,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",28,"dreadful","yellow","negative","k",1618.4,10,2.26,5.84,4.1,1.91,2.62,2.36,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",29,"vomit","green","negative","f",695.5,3,2.06,5.75,3.58,1.57,2.84,2.45,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",30,"tease","orange","neutral","j",876.3,6,4.84,5.87,4.67,2.51,2.56,2.37,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",31,"birthday","yellow","positive","k",693.3,18,7.84,6.68,5.89,1.92,2.11,2.61,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",32,"defeated","yellow","negative","k",427.2,15,2.34,5.09,3.11,1.66,3,2.34,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",33,"thrill","orange","positive","j",874.4,5,8.05,8.02,6.54,1.48,1.65,2.3,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",34,"comedy","orange","positive","j",461,39,8.37,5.85,5.44,0.94,2.81,2.08,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",35,"context","blue","neutral","d",626.6,2,5.2,4.22,5.17,1.38,2.24,1.39,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",36,"joke","blue","positive","d",477.6,22,8.1,6.74,6.15,1.36,1.84,1.86,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",37,"fearful","blue","negative","d",347.4,13,2.25,6.33,3.64,1.18,2.28,2.18,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",38,"divorce","orange","negative","j",796.6,29,2.22,6.33,3.26,1.88,2.71,2.24,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",39,"beach","green","positive","f",1165.3,61,8.03,5.53,5.44,1.59,3.07,2.52,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",40,"crushed","orange","negative","j",1227.7,10,2.21,5.52,3.36,1.74,2.87,2.69,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",41,"stove","yellow","neutral","k",651.3,15,4.98,4.51,5.36,1.69,2.14,1.87,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",42,"hurt","green","negative","f",1845.1,37,1.9,5.85,3.33,1.26,2.49,2.22,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",43,"clock","green","neutral","f",484.6,20,5.14,4.02,4.67,1.54,2.54,1.97,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",44,"romantic","orange","positive","j",2868.1,32,8.32,7.59,6.08,1,2.07,2.29,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",45,"laughter","orange","positive","j",501,22,8.45,6.75,6.45,1.08,2.5,2.45,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",46,"cruel","green","negative","f",701.1,15,1.97,5.68,4.24,1.67,2.65,2.84,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",47,"leader","green","positive","f",467.3,74,7.63,6.27,7.88,1.59,2.18,1.6,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",48,"snuggle","yellow","positive","k",783.8,4,7.92,4.16,5.66,1.24,2.8,2.47,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",49,"iron","blue","neutral","d",1238.3,43,4.9,3.76,5.1,1.02,2.06,1.27,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",50,"terrible","blue","negative","d",467.2,45,1.93,6.27,3.58,1.44,2.44,2.34,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",51,"contents","yellow","neutral","k",707.9,16,4.89,4.32,4.85,0.89,2.14,1.49,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",52,"locker","orange","neutral","j",784.6,9,5.19,3.38,5.36,1.31,2.13,1.87,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",53,"hatred","yellow","negative","k",499.2,20,1.98,6.66,4.3,1.92,2.56,2.76,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",54,"treasure","yellow","positive","k",1067.2,4,8.27,6.75,6.36,0.9,2.3,2.42,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",55,"proud","yellow","positive","k",368,50,8.03,5.56,6.74,1.56,3.01,2.73,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",56,"jail","yellow","negative","k",270.4,21,1.95,5.49,3.81,1.27,2.67,2.71,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",57,"elbow","green","neutral","f",852.6,10,5.12,3.81,4.88,0.92,2.14,1.52,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",58,"improve","blue","positive","d",502,39,7.65,5.69,6.08,1.16,2.15,2.25,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",59,"merry","orange","positive","j",741.2,8,7.9,5.9,6.64,1.49,2.42,1.66,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",60,"drown","orange","negative","j",734.1,3,1.92,6.57,2.86,1.48,2.33,1.99,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",61,"barrel","blue","neutral","d",766.8,24,5.05,3.36,4.89,1.46,2.28,1.57,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",62,"patent","blue","neutral","d",370.2,35,5.29,3.5,4.9,1.08,1.84,1.79,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",63,"fame","green","positive","d",300.9,18,7.93,6.55,6.85,1.29,2.46,2.14,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",64,"engine","green","neutral","f",453.1,50,5.2,3.98,5,1.18,2.33,1.77,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",65,"kettle","blue","neutral","d",468.7,3,5.22,3.22,5,0.91,2.23,1.4,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",66,"cheer","green","positive","f",536.1,8,8.1,6.12,6,1.17,2.45,2.06,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",67,"trophy","green","positive","f",383.9,8,7.78,5.39,6.44,1.22,2.44,2.32,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",68,"sunlight","yellow","positive","k",684,17,7.76,6.1,5.63,1.43,2.3,2.15,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",69,"corridor","yellow","neutral","k",501,17,4.88,3.63,5,1.14,2.41,1.48,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",70,"lucky","green","positive","f",933.8,21,8.17,6.53,6.05,1.06,2.34,2.25,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",71,"liberty","yellow","positive","k",805.2,46,7.98,5.6,6.29,1.22,2.65,2.44,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",72,"sunrise","blue","positive","d",567.8,10,7.86,5.06,5.29,1.35,3.05,2.41,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",73,"accident","green","negative","f",951.1,33,2.05,6.26,3.76,1.19,2.87,2.22,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",74,"stupid","yellow","negative","k",701.4,24,2.31,4.72,2.98,1.37,2.71,2.18,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",75,"column","orange","neutral","j",499.8,71,5.17,3.62,4.81,0.85,1.91,1.58,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",76,"rage","blue","negative","d",467.4,16,2.41,8.17,5.68,1.86,1.4,3.01,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",77,"stiff","orange","neutral","j",751.4,21,4.68,4.02,4.93,1.97,2.41,2.04,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",78,"aloof","blue","neutral","d",566.5,5,4.9,4.28,4.69,1.92,2.1,1.92,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",79,"pillow","green","positive","f",518.2,8,7.92,2.97,4.56,1.4,2.52,2.17,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",80,"sickness","orange","negative","j",634.6,6,2.25,5.61,3.84,1.71,2.67,2.5,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",81,"lonely","blue","negative","d",567.3,25,2.17,4.51,2.95,1.76,2.68,2.12,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",82,"hate","orange","negative","j",2633.1,42,2.12,6.95,5.05,1.72,2.56,2.95,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",83,"cabinet","orange","neutral","j",425.2,17,5.05,3.43,4.73,0.31,1.85,1.66,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",84,"loved","blue","positive","d",617.3,56,8.64,6.38,6.62,0.71,2.68,2.53,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",85,"disaster","green","negative","f",649.9,26,1.73,6.33,3.52,1.13,2.7,2.42,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",86,"pleasure","orange","positive","j",917.9,62,8.28,5.74,6.15,0.92,2.81,2.31,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",87,"nonsense","blue","neutral","d",602.1,13,4.61,4.17,4.9,1.63,2.02,1.55,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",88,"miracle","orange","positive","j",554,16,8.6,7.65,5.35,0.71,1.67,2.58,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",89,"ankle","yellow","neutral","k",450.5,8,5.27,4.16,4.77,1.54,2.03,1.74,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",90,"kiss","green","positive","f",638.6,17,8.26,7.32,6.93,1.54,2.03,2.28,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",91,"passion","blue","positive","d",649.7,28,8.03,7.26,6.13,1.27,2.57,2.24,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",92,"mantel","yellow","neutral","k",1117.7,3,4.93,3.27,4.95,1.4,2.23,1.61,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",93,"ulcer","yellow","negative","k",571.6,5,1.78,6.12,4.17,1.17,2.68,2.22,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",94,"volcano","orange","neutral","j",587.2,2,4.84,6.33,3.25,2.14,2.21,1.97,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",95,"cannon","yellow","neutral","k",523.5,7,4.9,4.71,5.17,2.2,2.84,2.29,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",96,"roach","green","negative","f",783.9,2,2.35,6.64,4.82,1.7,2.64,2.94,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",97,"honor","yellow","positive","j",685.2,66,7.66,5.9,6.7,1.24,1.83,2.04,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",98,"knot","green","neutral","f",604.4,8,4.64,4.07,4.67,1.36,2.15,1.65,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",99,"delight","yellow","positive","k",636.4,29,8.26,5.44,5.79,1.04,2.88,2.24,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",100,"gloom","green","negative","f",839.5,14,1.88,3.83,3.55,1.23,2.33,2.07,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",101,"phase","green","neutral","k",767.2,72,5.17,3.98,4.65,0.79,1.82,1.72,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",102,"sunset","green","positive","f",706.2,14,7.68,4.2,5.66,1.72,2.99,2.08,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",103,"tragedy","green","negative","f",418.4,49,1.78,6.24,3.5,1.31,2.64,2.34,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",104,"triumph","blue","positive","d",538.2,22,7.8,5.78,6.98,1.83,2.6,2.2,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",105,"pencil","green","neutral","f",502.1,34,5.22,3.14,4.78,0.68,1.9,1.73,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",106,"kerosene","yellow","neutral","k",572.3,6,4.8,4.34,4.63,1.59,2.51,1.99,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",107,"malaria","orange","negative","j",484,3,2.4,4.4,3.22,1.38,2.54,1.9,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",108,"useless","blue","negative","d",717.3,17,2.13,4.87,3.92,1.42,2.58,2.62,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",109,"beauty","orange","positive","k",741.1,71,7.82,4.95,5.53,1.16,2.57,2.1,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",110,"troubled","orange","negative","k",673.5,31,2.17,5.94,3.91,1.21,2.36,2.33,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",111,"misery","yellow","negative","k",583.2,15,1.93,5.17,2.55,1.6,2.69,1.45,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",112,"paradise","yellow","positive","k",484.6,12,8.72,5.12,6.03,0.6,3.38,2.79,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",113,"rescue","green","positive","f",671.3,15,7.7,6.53,6.45,1.24,2.56,2.29,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",114,"poison","yellow","negative","j",767.8,10,1.98,6.05,3.1,1.44,2.82,2.44,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",115,"admired","blue","positive","d",750.1,17,7.74,6.11,7.53,1.84,2.36,1.94,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",116,"chair","orange","neutral","j",1656.5,66,5.08,3.15,4.56,0.98,1.77,1.6,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",117,"chin","blue","neutral","d",4583.5,27,5.29,3.31,5.26,1.27,1.98,1.48,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",118,"taxi","green","neutral","f",536.9,16,5,3.41,4.64,1.96,2.14,1.83,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",119,"curtains","blue","neutral","d",685.6,8,4.83,3.67,5.05,0.83,1.83,1.56,"COG",1
"2022-09-30_16h18.23.136",30373400,"emotional",120,"desire","orange","positive","k",834,79,7.69,7.35,6.49,1.39,1.76,1.83,"COG",1
"2022-09-30_16h46.02.921",1501,"practice",1,"yellow","orange",NA,"j",1272.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",2,"green","green",NA,"f",1320.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",3,"blue","green",NA,"f",681.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",4,"orange","orange",NA,"j",733.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",5,"yellow","green",NA,"f",956.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",6,"yellow","yellow",NA,"k",1216.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",7,"green","blue",NA,"d",1015.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",8,"blue","blue",NA,"d",1266.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",9,"orange","blue",NA,"d",949.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",10,"yellow","yellow",NA,"k",922.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",11,"green","yellow",NA,"k",1282.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",12,"orange","yellow",NA,"k",2783.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",13,"green","orange",NA,"j",3987.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",14,"yellow","blue",NA,"d",752.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",15,"blue","yellow",NA,"k",1156.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",16,"orange","green",NA,"f",1821.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",17,"yellow","yellow",NA,"k",766.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",18,"blue","blue",NA,"d",1450.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",19,"green","green",NA,"f",1250,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",20,"orange","orange",NA,"j",919.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",21,"blue","blue",NA,"d",819.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",22,"blue","orange",NA,"j",1236.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",23,"orange","orange",NA,"j",870.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"practice",24,"green","green",NA,"f",933,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",1,"blue","blue",NA,"d",933.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",2,"blue","blue",NA,"d",621.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",3,"orange","blue",NA,"d",620,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",4,"blue","blue",NA,"d",506.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",5,"green","orange",NA,"f",1205,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",6,"blue","orange",NA,"j",815.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",7,"blue","yellow",NA,"d",1916.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",8,"blue","blue",NA,"d",1156.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",9,"blue","blue",NA,"d",466.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",10,"green","yellow",NA,"f",1199.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",11,"green","yellow",NA,"k",883.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",12,"yellow","yellow",NA,"k",532.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",13,"blue","green",NA,"f",883.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",14,"blue","green",NA,"d",1105.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",15,"blue","orange",NA,"j",1051.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",16,"blue","blue",NA,"d",855.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",17,"green","green",NA,"f",951.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",18,"green","green",NA,"f",889.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",19,"yellow","yellow",NA,"k",1315.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",20,"blue","blue",NA,"d",699.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",21,"yellow","orange",NA,"k",1400.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",22,"yellow","yellow",NA,"k",1718.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",23,"orange","orange",NA,"j",719.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",24,"green","orange",NA,"j",737.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",25,"orange","orange",NA,"j",2017.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",26,"blue","blue",NA,"d",3888.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",27,"blue","blue",NA,"d",503.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",28,"green","green",NA,"f",2083.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",29,"blue","blue",NA,"d",1353.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",30,"blue","blue",NA,"d",840.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",31,"yellow","yellow",NA,"k",1133.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",32,"green","blue",NA,"d",2816.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",33,"orange","yellow",NA,"k",985,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",34,"green","blue",NA,"d",2436,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",35,"orange","orange",NA,"j",1066.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",36,"blue","blue",NA,"d",803.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",37,"green","green",NA,"f",900,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",38,"green","yellow",NA,"k",1391.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",39,"blue","green",NA,"f",1152.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",40,"orange","blue",NA,"d",947.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",41,"yellow","orange",NA,"j",1808.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",42,"yellow","green",NA,"f",1399.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",43,"blue","blue",NA,"d",1266.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",44,"orange","orange",NA,"j",933,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",45,"blue","blue",NA,"d",902.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",46,"green","blue",NA,"d",882.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",47,"yellow","orange",NA,"j",1082.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",48,"yellow","blue",NA,"d",1049.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",49,"green","orange",NA,"j",1217.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",50,"blue","blue",NA,"d",1133.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",51,"yellow","yellow",NA,"k",968.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",52,"blue","blue",NA,"d",1132.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",53,"yellow","green",NA,"f",1050.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",54,"green","green",NA,"f",855.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",55,"orange","orange",NA,"j",875.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",56,"yellow","yellow",NA,"k",986.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",57,"green","green",NA,"f",1278.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",58,"blue","blue",NA,"d",1066.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",59,"yellow","blue",NA,"d",1135,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",60,"yellow","orange",NA,"j",1337.3,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",61,"blue","orange",NA,"j",1649.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",62,"green","green",NA,"f",1027.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",63,"blue","green",NA,"f",1300,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",64,"green","green",NA,"f",515.6,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",65,"yellow","green",NA,"f",1019,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",66,"blue","orange",NA,"j",983,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",67,"yellow","yellow",NA,"k",1287.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",68,"yellow","green",NA,"k",3224.2,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",69,"green","blue",NA,"d",1070.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-09-30_16h46.02.921",1501,"stroop",70,"orange","green",NA,"j",1649.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
